connectionId_x,alias,sentBeepId,timeStampStart,typed,valence,arousal,positive_all_words_lemm,positive_all_words_count_lemm,positive_unique_words_lemm,positive_unique_wordcount_lemm,positive_granularity_lemm,negative_all_words_lemm,negative_all_words_count_lemm,negative_unique_words_lemm,negative_unique_wordcount_lemm,negative_granularity_lemm,positive_emotion_all_lemma_count_Shannons,positive_emotion_unique_count_Shannons,unique positive emotion lemmas_Shannons,positive_diversity_Shannons_lem,negative_emotion_all_lemma_count_Shannons,negative_emotion_unique_count_Shannons,unique negative emotion lemmas_Shannons,negative_diversity_Shannons_lem,Segment,WC,posemo,negemo
194581,!kvvb okma,17603566,1704113347,0,36,13,"['leuk', 'bon', 'goed', 'goed', 'goed']",5,"['leuk', 'bon', 'goed']",3,0.044621795,"['gek', 'raken', 'erg', 'stresseren', 'slecht']",5,"['gek', 'raken', 'erg', 'stresseren', 'slecht']",5,0.059108795,5,3,"['goed', 'leuk', 'bon']",0.950270539,5,5,"['slecht', 'gek', 'stresseren', 'raken', 'erg']",1.609437912,1,229,1.75,0.87
194581,!kvvb okma,17605621,1704123931,1,32,19,['blij'],1,['blij'],1,,[],0,[],0,,1,1,['blij'],0,0,0,[],0,1,57,1.75,0
194581,!kvvb okma,17607238,1704134442,0,33,13,"['lekker', 'rust', 'goed', 'tof', 'concentratie']",5,"['lekker', 'rust', 'goed', 'tof', 'concentratie']",5,0.058332953,"['verliezen', 'verliezen']",2,['verliezen'],1,0.009220059,5,5,"['rust', 'goed', 'concentratie', 'tof', 'lekker']",1.609437912,2,1,['verliezen'],0,1,203,2.46,1.48
194581,!kvvb okma,17613600,1704199386,0,27,24,"['goed', 'productief', 'kalmeren', 'bon', 'vrij', 'zeker', 'goed', 'goed', 'interesseren', 'goed']",10,"['goed', 'productief', 'kalmeren', 'bon', 'vrij', 'zeker', 'interesseren']",7,0.028328491,"['moe', 'uit_sluiten']",2,"['moe', 'uit_sluiten']",2,0.153499804,10,7,"['interesseren', 'productief', 'goed', 'vrij', 'zeker', 'kalmeren', 'bon']",1.748067349,2,2,"['moe', 'uit_sluiten']",0.693147181,1,183,4.37,0
194581,!kvvb okma,17616429,1704222389,0,42,13,"['concentreren', 'goed', 'blij', 'productief', 'vrij', 'goed', 'oké', 'bon']",8,"['concentreren', 'goed', 'blij', 'productief', 'vrij', 'oké', 'bon']",7,0.031048212,"['missen', 'gek']",2,"['missen', 'gek']",2,0.058503448,8,7,"['productief', 'concentreren', 'goed', 'vrij', 'blij', 'oké', 'bon']",1.906154747,2,2,"['gek', 'missen']",0.693147181,1,178,3.37,1.12
194581,!kvvb okma,17626299,1704299162,0,-19,-1,"['oké', 'tof', 'bon', 'zin']",4,"['oké', 'tof', 'bon', 'zin']",4,0.045071211,"['verliezen', 'verliezen', 'frustratie', 'verliezen']",4,"['verliezen', 'frustratie']",2,0.042525797,4,4,"['zin', 'tof', 'oké', 'bon']",1.386294361,4,2,"['verliezen', 'frustratie']",0.562335145,1,137,2.19,4.38
194581,!kvvb okma,17628828,1704335729,0,37,15,"['bon', 'normaal', 'goed', 'goed', 'vrij', 'ça_va']",6,"['bon', 'normaal', 'goed', 'vrij', 'ça_va']",5,0.048100768,[],0,[],0,,6,5,"['goed', 'vrij', 'normaal', 'ça_va', 'bon']",1.560710409,0,0,[],0,1,157,3.82,0
194581,!kvvb okma,17634522,1704373532,0,26,11,"['goed', 'ça_va', 'goed', 'goed', 'gemak', 'hopen', 'goed']",7,"['goed', 'ça_va', 'gemak', 'hopen']",4,0.044921548,"['missen', 'last', 'stresseren']",3,"['missen', 'last', 'stresseren']",3,0.061206275,7,4,"['gemak', 'goed', 'hopen', 'ça_va']",1.153741943,3,3,"['last', 'stresseren', 'missen']",1.098612289,1,148,4.05,0.68
194581,!kvvb okma,17639751,1704420786,0,34,9,"['bon', 'blij', 'verbinden', 'bon', 'goed', 'goed', 'wakker', 'wakker', 'bon', 'vrij']",10,"['bon', 'blij', 'verbinden', 'goed', 'wakker', 'vrij']",6,0.030479625,"['afleiding', 'raken']",2,"['afleiding', 'raken']",2,0.079971224,10,6,"['goed', 'vrij', 'blij', 'wakker', 'verbinden', 'bon']",1.695742534,2,2,"['raken', 'afleiding']",0.693147181,1,162,2.47,0
194581,!kvvb okma,17642733,1704454789,0,31,14,"['oké', 'vrij', 'concentreren', 'goed', 'hopen']",5,"['oké', 'vrij', 'concentreren', 'goed', 'hopen']",5,0.044024184,[],0,[],0,,5,5,"['concentreren', 'goed', 'vrij', 'oké', 'hopen']",1.609437912,0,0,[],0,1,155,2.58,0.65
194581,!kvvb okma,17645256,1704467885,0,28,13,"['lekker', 'normaal', 'bon', 'normaal']",4,"['lekker', 'normaal', 'bon']",3,0.061501058,[],0,[],0,,4,3,"['normaal', 'lekker', 'bon']",1.039720771,0,0,[],0,1,147,1.36,1.36
194581,!kvvb okma,17647380,1704479926,0,19,14,"['lekker', 'hoop', 'genieten', 'normaal', 'bon', 'bon']",6,"['lekker', 'hoop', 'genieten', 'normaal', 'bon']",5,0.04014582,"['verliezen', 'ambetant']",2,"['verliezen', 'ambetant']",2,0.135894177,6,5,"['genieten', 'hoop', 'normaal', 'lekker', 'bon']",1.560710409,2,2,"['verliezen', 'ambetant']",0.693147181,1,152,3.29,0
194581,!kvvb okma,17649957,1704511776,0,18,13,['oké'],1,['oké'],1,,"['raken', 'moe', 'moe']",3,"['raken', 'moe']",2,0.105269,1,1,['oké'],0,3,2,"['moe', 'raken']",0.636514168,1,131,0.76,0.76
194581,!kvvb okma,17653254,1704548900,0,35,21,"['blij', 'blij']",2,['blij'],1,0.057231507,['missen'],1,['missen'],1,,2,1,['blij'],0,1,1,['missen'],0,1,180,2.22,0.56
194581,!kvvb okma,17658561,1704573176,1,10,17,[],0,[],0,,['schrikken'],1,['schrikken'],1,,0,0,[],0,1,1,['schrikken'],0,1,45,0,0
194581,!kvvb okma,17653254,1704599601,0,-20,20,"['goed', 'zin']",2,"['goed', 'zin']",2,0.190714343,"['raken', 'erg', 'raken', 'haten']",4,"['raken', 'erg', 'haten']",3,0.088811272,2,2,"['zin', 'goed']",0.693147181,4,3,"['haten', 'raken', 'erg']",1.039720771,1,160,3.13,1.25
194581,!kvvb okma,17668878,1704648436,0,9,12,"['goed', 'bon']",2,"['goed', 'bon']",2,0.166311686,[],0,[],0,,2,2,"['goed', 'bon']",0.693147181,0,0,[],0,1,161,1.24,0
194581,!kvvb okma,17672688,1704681233,0,34,14,"['goed', 'goed', 'blij', 'goed', 'goed', 'blij']",6,"['goed', 'blij']",2,0.0443579,[],0,[],0,,6,2,"['goed', 'blij']",0.636514168,0,0,[],0,1,159,3.14,0
194581,!kvvb okma,17676924,1704714123,0,30,11,"['goed', 'productief', 'productief', 'goed', 'excited']",5,"['goed', 'productief', 'excited']",3,0.064169874,[],0,[],0,,5,3,"['productief', 'goed', 'excited']",1.054920168,0,0,[],0,1,137,1.46,1.46
194581,!kvvb okma,17680902,1704732130,0,25,15,"['tof', 'bon', 'vrij', 'goed', 'bon']",5,"['tof', 'bon', 'vrij', 'goed']",4,0.066019771,['slecht'],1,['slecht'],1,,5,4,"['goed', 'vrij', 'tof', 'bon']",1.33217904,1,1,['slecht'],0,1,140,1.43,0.71
194581,!kvvb okma,17686707,1704741306,0,14,10,"['zin', 'zin', 'bon', 'goed', 'hopen', 'ça_va']",6,"['zin', 'bon', 'goed', 'hopen', 'ça_va']",5,0.05518642,"['isoleren', 'lijden', 'pijnlijk']",3,"['isoleren', 'lijden', 'pijnlijk']",3,0.066120028,6,5,"['zin', 'goed', 'hopen', 'ça_va', 'bon']",1.560710409,3,3,"['isoleren', 'pijnlijk', 'lijden']",1.098612289,1,179,2.79,2.23
194581,!kvvb okma,17694675,1704811837,0,3,4,"['goed', 'goed', 'wakker']",3,"['goed', 'wakker']",2,0.064877473,"['moe', 'pijn']",2,"['moe', 'pijn']",2,0.07737238,3,2,"['goed', 'wakker']",0.636514168,2,2,"['moe', 'pijn']",0.693147181,1,132,2.27,2.27
194581,!kvvb okma,17701395,1704827812,0,7,6,"['ontspannen', 'geluk', 'normaal', 'goed']",4,"['ontspannen', 'geluk', 'normaal', 'goed']",4,0.065742845,['af_leiden'],1,['af_leiden'],1,,4,4,"['goed', 'normaal', 'ontspannen', 'geluk']",1.386294361,1,1,['af_leiden'],0,1,159,1.89,0.63
194581,!kvvb okma,17720112,1704916815,0,29,10,"['bon', 'goed', 'vertrouwen', 'ça_va', 'goed', 'normaal', 'oké', 'goed', 'concentratie', 'bon']",10,"['bon', 'goed', 'vertrouwen', 'ça_va', 'normaal', 'oké', 'concentratie']",7,0.028724279,"['moe', 'stress', 'slecht']",3,"['moe', 'stress', 'slecht']",3,0.067605279,10,7,"['vertrouwen', 'goed', 'concentratie', 'normaal', 'oké', 'ça_va', 'bon']",1.83437197,3,3,"['slecht', 'moe', 'stress']",1.098612289,1,224,3.13,0.89
194581,!kvvb okma,17723352,1704938242,0,10,6,"['bon', 'vrij', 'goed', 'energie']",4,"['bon', 'vrij', 'goed', 'energie']",4,0.083131952,"['stress', 'moe']",2,"['stress', 'moe']",2,0.070391404,4,4,"['goed', 'vrij', 'energie', 'bon']",1.386294361,2,2,"['moe', 'stress']",0.693147181,1,122,2.46,0.82
194581,!kvvb okma,17729616,1704973553,0,8,8,['bon'],1,['bon'],1,,"['stresserend', 'stress']",2,"['stresserend', 'stress']",2,0.052335463,1,1,['bon'],0,2,2,"['stress', 'stresserend']",0.693147181,1,137,0.73,0.73
194581,!kvvb okma,17735001,1704982454,1,45,8,"['verrassend', 'goed', 'blij', 'bon', 'blij']",5,"['verrassend', 'goed', 'blij', 'bon']",4,0.064734829,['verliezen'],1,['verliezen'],1,,5,4,"['verrassend', 'goed', 'blij', 'bon']",1.33217904,1,1,['verliezen'],0,1,63,4.76,3.17
194581,!kvvb okma,17738388,1704999983,0,29,8,"['blij', 'tof', 'plezier']",3,"['blij', 'tof', 'plezier']",3,0.063065011,[],0,[],0,,3,3,"['plezier', 'blij', 'tof']",1.098612289,0,0,[],0,1,157,2.55,0.64
194581,!kvvb okma,17741991,1705022216,0,24,8,"['goed', 'goed', 'goed', 'normaal']",4,"['goed', 'normaal']",2,0.061114628,"['moe', 'stress', 'verliezen']",3,"['moe', 'stress', 'verliezen']",3,0.081821991,4,2,"['goed', 'normaal']",0.562335145,3,3,"['moe', 'verliezen', 'stress']",1.098612289,1,166,1.81,1.2
194581,!kvvb okma,17750775,1705063701,0,9,9,"['goed', 'bon', 'bon', 'respect']",4,"['goed', 'bon', 'respect']",3,0.090698862,"['moe', 'suffen', 'moe', 'moe']",4,"['moe', 'suffen']",2,0.071843755,4,3,"['goed', 'respect', 'bon']",1.039720771,4,2,"['moe', 'suffen']",0.562335145,1,177,1.13,1.13
194581,!kvvb okma,17757408,1705085992,0,28,7,"['positief', 'zeker', 'goed']",3,"['positief', 'zeker', 'goed']",3,0.085161199,['negeren'],1,['negeren'],1,,3,3,"['goed', 'positief', 'zeker']",1.098612289,1,1,['negeren'],0,1,132,3.03,0.76
194581,!kvvb okma,17760834,1705115028,0,29,4,"['bon', 'actief', 'normaal', 'goed']",4,"['bon', 'actief', 'normaal', 'goed']",4,0.086812347,['moe'],1,['moe'],1,,4,4,"['goed', 'normaal', 'actief', 'bon']",1.386294361,1,1,['moe'],0,1,191,1.57,1.05
194581,!kvvb okma,17768607,1705146575,0,40,15,"['normaal', 'vrij', 'zelfzeker', 'blij', 'tof', 'bon', 'oké']",7,"['normaal', 'vrij', 'zelfzeker', 'blij', 'tof', 'bon', 'oké']",7,0.038234471,"['honger', 'emotioneel', 'kwaad']",3,"['honger', 'emotioneel', 'kwaad']",3,0.073802768,7,7,"['vrij', 'blij', 'normaal', 'tof', 'zelfzeker', 'oké', 'bon']",1.945910149,3,3,"['emotioneel', 'honger', 'kwaad']",1.098612289,1,184,1.63,1.09
194581,!kvvb okma,17772399,1705159606,0,30,12,"['bon', 'interessant', 'cool', 'cool']",4,"['bon', 'interessant', 'cool']",3,0.068907961,"['forceren', 'forceren']",2,['forceren'],1,0.016106818,4,3,"['interessant', 'cool', 'bon']",1.039720771,2,1,['forceren'],0,1,252,0,0.79
194584,!guoz njec,15682762,1699181607,0,24,15,"['excited', 'leuk', 'lief', 'lief']",4,"['excited', 'leuk', 'lief']",3,0.051268944,"['lastig', 'slecht']",2,"['lastig', 'slecht']",2,0.118271744,4,3,"['leuk', 'excited', 'lief']",1.039720771,2,2,"['slecht', 'lastig']",0.693147181,1,162,1.23,1.23
194584,!guoz njec,15684301,1699186668,0,25,21,"['goed', 'benieuwd']",2,"['goed', 'benieuwd']",2,0.22987399,[],0,[],0,,2,2,"['benieuwd', 'goed']",0.693147181,0,0,[],0,1,171,1.75,0.58
194584,!guoz njec,15689059,1699202489,0,26,-7,"['rustig', 'interessant', 'goed', 'goed', 'normaal']",5,"['rustig', 'interessant', 'goed', 'normaal']",4,0.041844958,['verliezen'],1,['verliezen'],1,,5,4,"['interessant', 'goed', 'rustig', 'normaal']",1.33217904,1,1,['verliezen'],0,1,185,2.7,2.7
194584,!guoz njec,15700537,1699217411,0,26,-37,"['rustig', 'goed']",2,"['rustig', 'goed']",2,0.075912266,['moe'],1,['moe'],1,,2,2,"['goed', 'rustig']",0.693147181,1,1,['moe'],0,1,186,1.61,1.08
194584,!guoz njec,15709261,1699271941,0,30,-19,"['wakker', 'goed', 'wakker', 'oké', 'leuk', 'leuk']",6,"['wakker', 'goed', 'oké', 'leuk']",4,0.047652489,"['ongeluk', 'raken', 'lastig']",3,"['ongeluk', 'raken', 'lastig']",3,0.118790408,6,4,"['goed', 'leuk', 'wakker', 'oké']",1.329661349,3,3,"['lastig', 'ongeluk', 'raken']",1.098612289,1,249,1.61,2.01
194584,!guoz njec,15715570,1699273139,0,38,-12,"['goed', 'goed', 'hopen', 'goed', 'lief']",5,"['goed', 'hopen', 'lief']",3,0.058618953,['wisselvallig'],1,['wisselvallig'],1,,5,3,"['goed', 'hopen', 'lief']",0.950270539,1,1,['wisselvallig'],0,1,170,3.53,0.59
194584,!guoz njec,15727378,1699292462,0,-25,-13,['leuk'],1,['leuk'],1,,"['chaotisch', 'lastig', 'raken', 'lastig']",4,"['chaotisch', 'lastig', 'raken']",3,0.067239749,1,1,['leuk'],0,4,3,"['lastig', 'chaotisch', 'raken']",1.039720771,1,260,0.38,1.54
194584,!guoz njec,15735544,1699304269,0,33,30,"['gezellig', 'goed', 'lief', 'lief', 'gezellig']",5,"['gezellig', 'goed', 'lief']",3,0.045870137,[],0,[],0,,5,3,"['gezellig', 'goed', 'lief']",1.054920168,0,0,[],0,1,200,2,0.5
194584,!guoz njec,15745665,1699360394,0,24,18,"['goed', 'goed', 'vriendelijk', 'goed', 'tevreden', 'vriendelijk']",6,"['goed', 'vriendelijk', 'tevreden']",3,0.037189747,['stress'],1,['stress'],1,,6,3,"['tevreden', 'goed', 'vriendelijk']",1.011404265,1,1,['stress'],0,1,168,4.17,0
194584,!guoz njec,15753285,1699366277,0,-10,20,"['zeker', 'vriendelijk']",2,"['zeker', 'vriendelijk']",2,0.158314903,['lastig'],1,['lastig'],1,,2,2,"['zeker', 'vriendelijk']",0.693147181,1,1,['lastig'],0,1,287,0.35,1.39
194584,!guoz njec,15765477,1699380665,0,16,-20,"['goed', 'goed']",2,['goed'],1,0.041968938,[],0,[],0,,2,1,['goed'],0,0,0,[],0,1,279,0.72,1.08
194584,!guoz njec,15773346,1699388555,0,-37,10,[],0,[],0,,"['af_leiden', 'stress', 'schrik']",3,"['af_leiden', 'stress', 'schrik']",3,0.125628579,0,0,[],0,3,3,"['stress', 'schrik', 'af_leiden']",1.098612289,1,188,0,0.53
194584,!guoz njec,15785907,1699449062,0,25,20,"['hopen', 'oké', 'oké', 'goed', 'normaal', 'content']",6,"['hopen', 'oké', 'goed', 'normaal', 'content']",5,0.039563526,['lastig'],1,['lastig'],1,,6,5,"['goed', 'content', 'normaal', 'oké', 'hopen']",1.560710409,1,1,['lastig'],0,1,351,1.42,1.42
194584,!guoz njec,15798033,1699453628,0,-10,-40,"['zeker', 'oké']",2,"['zeker', 'oké']",2,0.114295343,['lastig'],1,['lastig'],1,,2,2,"['zeker', 'oké']",0.693147181,1,1,['lastig'],0,1,206,1.46,0.97
194584,!guoz njec,15804420,1699462969,0,25,15,"['goed', 'goed', 'goed', 'verwarmen']",4,"['goed', 'verwarmen']",2,0.071103761,"['verschrikkelijk', 'erg', 'erg']",3,"['verschrikkelijk', 'erg']",2,0.044393498,4,2,"['goed', 'verwarmen']",0.562335145,3,2,"['verschrikkelijk', 'erg']",0.636514168,1,320,0.94,0.94
194584,!guoz njec,15811278,1699472986,0,-25,-30,"['goed', 'goed', 'leuk', 'goed']",4,"['goed', 'leuk']",2,0.032020991,['moe'],1,['moe'],1,,4,2,"['goed', 'leuk']",0.562335145,1,1,['moe'],0,1,176,3.98,0
194584,!guoz njec,15828900,1699532405,0,-25,-30,"['geliefd', 'oké', 'oké']",3,"['geliefd', 'oké']",2,0.061247974,"['irriteren', 'vervelend', 'moe', 'vermoeiend']",4,"['irriteren', 'vervelend', 'moe', 'vermoeiend']",4,0.051146864,3,2,"['geliefd', 'oké']",0.636514168,4,4,"['vermoeiend', 'moe', 'vervelend', 'irriteren']",1.386294361,1,336,1.19,1.19
194584,!guoz njec,15834438,1699536863,0,35,-10,"['lekker', 'zen', 'normaal', 'ça_va']",4,"['lekker', 'zen', 'normaal', 'ça_va']",4,0.068220329,"['irritant', 'irritant', 'gestresseerd', 'schrik']",4,"['irritant', 'gestresseerd', 'schrik']",3,0.063403756,4,4,"['zen', 'normaal', 'lekker', 'ça_va']",1.386294361,4,3,"['gestresseerd', 'irritant', 'schrik']",1.039720771,1,149,0.67,0.67
194584,!guoz njec,15842880,1699551648,0,-40,-40,"['vernieuwen', 'wakker', 'zin', 'verwarmen']",4,"['vernieuwen', 'wakker', 'zin', 'verwarmen']",4,0.096775549,[],0,[],0,,4,4,"['zin', 'vernieuwen', 'wakker', 'verwarmen']",1.386294361,0,0,[],0,1,189,0,0
194584,!guoz njec,15847674,1699559178,0,30,10,"['zin', 'lekker', 'lekker', 'gezellig', 'chill']",5,"['zin', 'lekker', 'gezellig', 'chill']",4,0.056704523,"['zuur', 'zuur', 'somber', 'crazy']",4,"['zuur', 'somber', 'crazy']",3,0.068262458,5,4,"['zin', 'gezellig', 'chill', 'lekker']",1.33217904,4,3,"['crazy', 'zuur', 'somber']",1.039720771,1,190,1.05,0
194584,!guoz njec,15860853,1699613366,0,-30,-30,"['wakker', 'wakker']",2,['wakker'],1,0.019660283,"['ziek', 'ziek']",2,['ziek'],1,0.023679115,2,1,['wakker'],0,2,1,['ziek'],0,1,162,0.62,2.47
194584,!guoz njec,15868161,1699626510,0,-30,-35,"['goed', 'hopen']",2,"['goed', 'hopen']",2,0.134849904,"['ongeluk', 'ziek']",2,"['ongeluk', 'ziek']",2,0.092520831,2,2,"['goed', 'hopen']",0.693147181,2,2,"['ziek', 'ongeluk']",0.693147181,1,265,0.75,0.75
194584,!guoz njec,15871446,1699633788,0,-25,-25,"['goed', 'uit_rusten', 'normaal', 'ça_va', 'lief', 'hopen', 'leuk']",7,"['goed', 'uit_rusten', 'normaal', 'ça_va', 'lief', 'hopen', 'leuk']",7,0.044217214,"['lui', 'erg', 'ziek']",3,"['lui', 'erg', 'ziek']",3,0.073639334,7,7,"['uit_rusten', 'goed', 'leuk', 'normaal', 'hopen', 'ça_va', 'lief']",1.945910149,3,3,"['ziek', 'lui', 'erg']",1.098612289,1,190,2.11,2.11
194584,!guoz njec,15878400,1699646458,0,-25,-30,['lief'],1,['lief'],1,,"['ziek', 'last', 'erg', 'moe']",4,"['ziek', 'last', 'erg', 'moe']",4,0.051203545,1,1,['lief'],0,4,4,"['moe', 'last', 'ziek', 'erg']",1.386294361,1,169,0,1.78
194584,!guoz njec,15889734,1699696092,0,-25,-35,"['wakker', 'goed', 'lief', 'comfortabel', 'wakker', 'normaal', 'leuk']",7,"['wakker', 'goed', 'lief', 'comfortabel', 'normaal', 'leuk']",6,0.036052658,['ziek'],1,['ziek'],1,,7,6,"['comfortabel', 'goed', 'leuk', 'wakker', 'normaal', 'lief']",1.747868097,1,1,['ziek'],0,1,162,3.09,1.85
194584,!guoz njec,15895359,1699711921,0,-20,-20,"['tof', 'grappig', 'tof', 'normaal', 'gezellig', 'normaal', 'lekker', 'tof']",8,"['tof', 'grappig', 'normaal', 'gezellig', 'lekker']",5,0.027861885,['missen'],1,['missen'],1,,8,5,"['gezellig', 'grappig', 'normaal', 'tof', 'lekker']",1.494175138,1,1,['missen'],0,1,196,1.02,1.53
194584,!guoz njec,15898611,1699719404,0,-10,-15,"['tof', 'goed']",2,"['tof', 'goed']",2,0.110090662,"['gek', 'ziek', 'eenzaam', 'slecht']",4,"['gek', 'ziek', 'eenzaam', 'slecht']",4,0.051489916,2,2,"['goed', 'tof']",0.693147181,4,4,"['slecht', 'eenzaam', 'gek', 'ziek']",1.386294361,1,183,1.09,3.83
194584,!guoz njec,15905448,1699734038,0,-10,-10,"['goed', 'goed', 'goed', 'blij', 'goed', 'normaal', 'goed', 'goed', 'energie', 'goed', 'blij']",11,"['goed', 'blij', 'normaal', 'energie']",4,0.022875588,"['slecht', 'ziek']",2,"['slecht', 'ziek']",2,0.071994826,11,4,"['goed', 'blij', 'normaal', 'energie']",1.033562054,2,2,"['slecht', 'ziek']",0.693147181,1,188,5.32,1.6
194584,!guoz njec,15918435,1699785843,0,-10,-20,"['wakker', 'hopen', 'hopen', 'wakker', 'goed', 'hopen']",6,"['wakker', 'hopen', 'goed']",3,0.04300426,"['ziek', 'ziek', 'slecht', 'schrik']",4,"['ziek', 'slecht', 'schrik']",3,0.064611747,6,3,"['goed', 'wakker', 'hopen']",1.011404265,4,3,"['slecht', 'ziek', 'schrik']",1.039720771,1,197,2.03,3.05
194584,!guoz njec,15922122,1699796814,0,-10,-20,"['leuk', 'goed', 'zin', 'blij', 'hopen']",5,"['leuk', 'goed', 'zin', 'blij', 'hopen']",5,0.061878971,"['slecht', 'lastig']",2,"['slecht', 'lastig']",2,0.10231083,5,5,"['zin', 'goed', 'leuk', 'blij', 'hopen']",1.609437912,2,2,"['slecht', 'lastig']",0.693147181,1,202,1.98,0.5
194584,!guoz njec,15925014,1699804357,0,5,10,"['goed', 'goed']",2,['goed'],1,0.155131159,"['moe', 'haten', 'schrik', 'eng']",4,"['moe', 'haten', 'schrik', 'eng']",4,0.074902501,2,1,['goed'],0,4,4,"['moe', 'eng', 'schrik', 'haten']",1.386294361,1,177,2.26,1.13
194584,!guoz njec,15936549,1699823670,0,30,20,"['leuk', 'warm', 'plezier', 'goed', 'gezellig', 'rustig', 'ontspannend']",7,"['leuk', 'warm', 'plezier', 'goed', 'gezellig', 'rustig', 'ontspannend']",7,0.027444055,"['depressief', 'uit_sluiten']",2,"['depressief', 'uit_sluiten']",2,0.137297014,7,7,"['gezellig', 'goed', 'leuk', 'ontspannend', 'rustig', 'plezier', 'warm']",1.945910149,2,2,"['uit_sluiten', 'depressief']",0.693147181,1,159,3.77,0.63
194584,!guoz njec,15948540,1699873621,0,15,5,"['wakker', 'normaal', 'wakker', 'ça_va']",4,"['wakker', 'normaal', 'ça_va']",3,0.061205386,['ziek'],1,['ziek'],1,,4,3,"['wakker', 'normaal', 'ça_va']",1.039720771,1,1,['ziek'],0,1,168,0.6,0.6
194584,!guoz njec,15956019,1699888970,1,20,21,[],0,[],0,,['schuldig'],1,['schuldig'],1,,0,0,[],0,1,1,['schuldig'],0,1,40,0,5
194584,!guoz njec,15971703,1699907812,0,25,10,"['normaal', 'lief', 'lief', 'hopen']",4,"['normaal', 'lief', 'hopen']",3,0.053452588,[],0,[],0,,4,3,"['normaal', 'hopen', 'lief']",1.039720771,0,0,[],0,1,160,1.88,0
194584,!guoz njec,15985491,1699963051,1,30,20,"['goed', 'blij', 'hopen']",3,"['goed', 'blij', 'hopen']",3,0.082767932,"['vermoeiend', 'erg']",2,"['vermoeiend', 'erg']",2,0.111699061,3,3,"['goed', 'blij', 'hopen']",1.098612289,2,2,"['vermoeiend', 'erg']",0.693147181,1,84,3.57,0
194584,!guoz njec,15991050,1699967106,0,,41,"['goed', 'goed', 'blij', 'tevreden', 'content', 'zin']",6,"['goed', 'blij', 'tevreden', 'content', 'zin']",5,0.034609119,"['ziek', 'frustrerend', 'stress', 'raken', 'frustreren', 'slecht', 'beschuldigen']",7,"['ziek', 'frustrerend', 'stress', 'raken', 'frustreren', 'slecht', 'beschuldigen']",7,0.041996942,6,5,"['zin', 'tevreden', 'goed', 'content', 'blij']",1.560710409,7,7,"['slecht', 'beschuldigen', 'stress', 'ziek', 'frustreren', 'raken', 'frustrerend']",1.945910149,1,223,2.24,2.69
194584,!guoz njec,15999939,1699982267,0,15,-25,"['lief', 'gezellig', 'normaal']",3,"['lief', 'gezellig', 'normaal']",3,0.067964145,"['bad', 'lastig', 'slecht', 'lastig']",4,"['bad', 'lastig', 'slecht']",3,0.058915689,3,3,"['gezellig', 'normaal', 'lief']",1.098612289,4,3,"['slecht', 'lastig', 'bad']",1.039720771,1,192,2.08,2.6
194584,!guoz njec,16009746,1699993974,0,20,-10,"['goed', 'gezellig', 'leuk', 'oké', 'energie', 'goed']",6,"['goed', 'gezellig', 'leuk', 'oké', 'energie']",5,0.039367089,"['moe', 'slecht', 'stress', 'negatief', 'slecht', 'schrik', 'angst', 'ziek']",8,"['moe', 'slecht', 'stress', 'negatief', 'schrik', 'angst', 'ziek']",7,0.021635005,6,5,"['gezellig', 'goed', 'leuk', 'energie', 'oké']",1.560710409,8,7,"['slecht', 'negatief', 'moe', 'stress', 'ziek', 'schrik', 'angst']",1.906154747,1,164,5.49,3.66
194584,!guoz njec,16023789,1700047908,0,20,10,"['vriendelijk', 'leuk', 'blij', 'goed']",4,"['vriendelijk', 'leuk', 'blij', 'goed']",4,0.051578689,"['moe', 'stress', 'slecht', 'schrik']",4,"['moe', 'stress', 'slecht', 'schrik']",4,0.040006416,4,4,"['goed', 'leuk', 'blij', 'vriendelijk']",1.386294361,4,4,"['slecht', 'moe', 'stress', 'schrik']",1.386294361,1,174,2.3,1.72
194584,!guoz njec,16031934,1700053248,1,30,-10,"['tevreden', 'lekker']",2,"['tevreden', 'lekker']",2,0.145660976,['erg'],1,['erg'],1,,2,2,"['tevreden', 'lekker']",0.693147181,1,1,['erg'],0,1,62,6.45,1.61
194584,!guoz njec,16043313,1700066190,0,25,15,"['vriendelijk', 'lief', 'leuk', 'leuk', 'goed', 'zeker', 'tof', 'leuk', 'hopen']",9,"['vriendelijk', 'lief', 'leuk', 'goed', 'zeker', 'tof', 'hopen']",7,0.022372768,"['vervelend', 'schrik']",2,"['vervelend', 'schrik']",2,0.078282521,9,7,"['goed', 'leuk', 'zeker', 'tof', 'hopen', 'vriendelijk', 'lief']",1.831020481,2,2,"['schrik', 'vervelend']",0.693147181,1,291,3.44,0.69
194584,!guoz njec,16052595,1700081168,0,35,15,"['gezellig', 'goed', 'leuk', 'leuk']",4,"['gezellig', 'goed', 'leuk']",3,0.045869081,"['missen', 'teleur_stellen']",2,"['missen', 'teleur_stellen']",2,0.135666014,4,3,"['gezellig', 'goed', 'leuk']",1.039720771,2,2,"['teleur_stellen', 'missen']",0.693147181,1,181,2.21,1.66
194584,!guoz njec,16065169,1700133819,0,20,10,"['goed', 'goed', 'goed', 'uit_rusten', 'genieten', 'goed']",6,"['goed', 'uit_rusten', 'genieten']",3,0.03186832,[],0,[],0,,6,3,"['genieten', 'uit_rusten', 'goed']",0.867563228,0,0,[],0,1,260,2.31,0.77
